2024-01-22 13:30:37,127 INFO    StreamThr :363327 [internal.py:wandb_internal():86] W&B internal server running at pid: 363327, started at: 2024-01-22 13:30:37.127314
2024-01-22 13:30:37,128 DEBUG   HandlerThread:363327 [handler.py:handle_request():146] handle_request: status
2024-01-22 13:30:37,129 INFO    WriterThread:363327 [datastore.py:open_for_write():87] open: /home/robertthomas/rileyProject/demucs/wandb/run-20240122_133037-3rg4rjoe/run-3rg4rjoe.wandb
2024-01-22 13:30:37,129 DEBUG   SenderThread:363327 [sender.py:send():382] send: header
2024-01-22 13:30:37,146 DEBUG   SenderThread:363327 [sender.py:send():382] send: run
2024-01-22 13:30:37,322 INFO    SenderThread:363327 [dir_watcher.py:__init__():211] watching files in: /home/robertthomas/rileyProject/demucs/wandb/run-20240122_133037-3rg4rjoe/files
2024-01-22 13:30:37,322 INFO    SenderThread:363327 [sender.py:_start_run_threads():1136] run started: 3rg4rjoe with start time 1705948237.12738
2024-01-22 13:30:37,326 DEBUG   HandlerThread:363327 [handler.py:handle_request():146] handle_request: check_version
2024-01-22 13:30:37,326 DEBUG   SenderThread:363327 [sender.py:send_request():409] send_request: check_version
2024-01-22 13:30:37,397 DEBUG   HandlerThread:363327 [handler.py:handle_request():146] handle_request: run_start
2024-01-22 13:30:37,414 DEBUG   HandlerThread:363327 [system_info.py:__init__():27] System info init
2024-01-22 13:30:37,414 DEBUG   HandlerThread:363327 [system_info.py:__init__():42] System info init done
2024-01-22 13:30:37,414 INFO    HandlerThread:363327 [system_monitor.py:start():194] Starting system monitor
2024-01-22 13:30:37,414 INFO    SystemMonitor:363327 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-01-22 13:30:37,414 INFO    HandlerThread:363327 [system_monitor.py:probe():214] Collecting system info
2024-01-22 13:30:37,414 INFO    SystemMonitor:363327 [interfaces.py:start():190] Started cpu monitoring
2024-01-22 13:30:37,415 INFO    SystemMonitor:363327 [interfaces.py:start():190] Started disk monitoring
2024-01-22 13:30:37,415 INFO    SystemMonitor:363327 [interfaces.py:start():190] Started gpu monitoring
2024-01-22 13:30:37,416 INFO    SystemMonitor:363327 [interfaces.py:start():190] Started memory monitoring
2024-01-22 13:30:37,416 INFO    SystemMonitor:363327 [interfaces.py:start():190] Started network monitoring
2024-01-22 13:30:37,431 DEBUG   HandlerThread:363327 [system_info.py:probe():151] Probing system
2024-01-22 13:30:37,433 DEBUG   HandlerThread:363327 [system_info.py:_probe_git():136] Probing git
2024-01-22 13:30:37,437 DEBUG   HandlerThread:363327 [system_info.py:_probe_git():144] Probing git done
2024-01-22 13:30:37,437 DEBUG   HandlerThread:363327 [system_info.py:probe():199] Probing system done
